gender,Near_Location,Partner,Phone,Contract_period,Age,Month_to_end_contract,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
0,1,0,1,1,31,1,2.552964762,2.507577629,0
1,1,0,1,1,24,1,2.6872423,2.631575959,0
1,0,1,1,12,31,12,1.316995322,1.390701621,0
1,1,0,1,1,28,1,1.603442962,1.306588985,1
1,0,1,1,1,29,1,0.438096958,0,1
0,0,1,1,12,26,12,0,0,0
0,1,0,1,1,30,1,1.789534743,0.845413019,1
1,1,0,0,12,24,12,0.725023102,0.7962141,0
0,0,0,1,1,27,1,2.011036599,0.1542724,1
1,0,0,1,1,27,1,1.576563494,1.312970857,1
0,1,0,1,1,27,1,1.489931127,1.416590797,0
1,0,0,1,1,31,1,4.218271496,4.327700869,0
1,1,0,1,1,30,1,1.964469671,2.069929419,0
1,1,0,1,12,25,12,1.021601181,0.935324512,0
0,0,0,1,1,30,1,2.575245639,2.797882633,0
0,1,1,0,12,27,12,2.446041948,2.603395577,0
1,1,1,1,12,31,12,2.071866015,2.07687938,0
1,1,1,1,1,31,1,1.228675823,1.375177333,0
0,1,1,1,6,27,6,2.957716766,2.856341996,0
0,1,1,1,6,29,6,2.442305073,2.462133548,1
1,1,0,1,12,30,12,1.707586912,1.52656534,0
1,1,1,1,12,27,12,1.451927256,1.534893186,0
1,1,0,1,12,32,9,2.322493074,2.175394003,0
0,1,0,1,6,30,6,1.533256307,1.424764178,0
1,1,0,0,6,34,6,2.545816144,2.548598856,0
0,1,1,1,6,29,6,0.177481667,0.306454778,0
0,0,1,1,12,32,12,2.796988252,2.864824477,0
1,0,1,1,6,29,6,2.436315437,2.469653838,0
1,1,1,1,1,27,1,1.017120573,0.975610572,1
1,0,0,1,1,26,1,1.567278302,1.280839947,1
0,1,0,1,6,22,6,2.066584434,2.116715293,0
0,1,1,1,1,31,1,2.17242893,2.235588141,0
0,1,1,0,12,34,11,2.378639947,2.637111487,0
1,1,0,1,1,29,1,2.668371729,2.818220312,0
1,1,1,1,1,34,1,4.016064951,3.846316286,0
0,1,1,1,1,29,1,0.988797074,0.774150818,0
0,0,0,1,6,26,6,1.044429629,1.08392411,0
0,0,0,1,1,28,1,2.634893804,2.630594236,0
0,1,0,1,1,36,1,1.038707368,1.092866875,0
0,1,1,1,6,33,5,1.819659306,1.77445791,0
1,1,0,1,6,33,6,0.334889833,0.323602131,0
1,1,0,1,1,27,1,2.896994987,2.955235656,0
0,1,0,1,1,31,1,0.622683774,0.52419805,0
1,1,1,1,6,34,6,1.916781951,1.946285297,0
1,1,0,1,1,29,1,2.917211815,2.938337085,0
0,1,1,1,12,30,12,0,0.006790623,0
1,1,0,1,12,35,12,3.19683096,3.138652339,0
1,1,0,1,1,35,1,1.042881296,1.141961587,0
0,1,1,0,6,29,6,0,0,0
0,1,1,1,6,30,6,3.276035098,3.295169128,0
0,0,0,1,1,29,1,1.552554577,0.831656842,1
1,1,1,0,6,29,6,1.360649542,1.265836268,0
0,0,1,1,6,28,6,0.720097464,0.061591504,1
1,0,0,1,1,23,1,0.321021174,0,1
0,1,1,1,12,32,12,2.999601275,2.880170977,0
0,1,1,1,6,33,6,4.005287053,4.119854925,0
1,1,0,1,1,32,1,2.80579599,2.611437492,0
1,1,1,0,12,31,11,2.225450836,2.081697793,0
1,1,1,1,1,34,1,3.783056005,3.74606927,0
0,1,1,1,12,32,12,1.073820591,1.065885422,0
0,1,1,1,6,25,6,1.430122875,1.514836002,0
1,0,1,0,12,29,12,2.431066194,2.565740253,0
0,1,1,1,6,30,4,2.539106237,2.56572541,0
0,1,0,1,1,29,1,2.346186538,2.427251737,0
1,1,0,1,1,38,1,2.680702217,2.538790842,0
0,1,1,1,12,31,11,2.074170981,2.038708972,0
0,1,0,1,1,26,1,1.998339004,1.505814754,1
0,1,0,1,1,25,1,1.262758186,0.822468218,1
0,1,1,1,6,28,6,3.032752183,3.146944105,0
1,0,0,1,1,30,1,1.995830137,1.899131639,0
1,1,1,1,6,28,6,3.916240198,4.002908737,0
0,1,1,1,1,25,1,1.335420747,0.064565851,1
1,1,0,1,1,27,1,0.77679991,0.946725472,1
1,0,1,1,1,30,1,2.178741922,2.125642813,0
1,1,0,1,1,29,1,2.251406459,2.341763357,0
1,1,1,1,12,29,11,2.726861828,2.781323154,0
0,1,1,1,1,29,1,1.148556808,1.22460612,0
0,0,0,1,1,32,1,1.249032689,1.000030552,0
0,0,1,1,1,24,1,1.709210087,1.478772881,1
1,1,0,1,6,29,6,1.55916297,1.601909528,0
1,1,0,1,1,29,1,1.242004918,1.186002289,0
1,1,1,1,12,27,12,2.965681649,2.971532286,0
1,1,0,0,1,27,1,1.604131191,1.033401285,1
1,1,1,1,12,24,11,3.018005794,2.934705442,0
0,0,0,1,12,26,12,0.625852245,0.087278195,1
0,1,0,1,1,32,1,1.609212219,1.468145635,0
1,1,1,1,1,33,1,1.930005169,2.044278042,0
0,0,0,0,1,24,1,0,0,1
1,1,0,1,1,33,1,2.407859857,1.575433319,1
0,1,0,1,1,22,1,1.339513122,1.116672679,1
1,1,1,0,1,33,1,2.782152558,2.703186113,0
0,1,0,0,12,35,8,4.79377998,4.729706079,0
1,1,1,1,1,32,1,1.837829908,1.804371972,0
0,1,0,1,1,29,1,2.801537395,2.654136217,0
1,1,1,1,12,27,10,0.144733121,0.053354763,0
1,1,0,1,6,30,6,1.931968085,2.085986802,0
1,1,0,1,1,30,1,2.135483783,1.844564785,1
1,1,0,1,1,27,1,2.853973529,2.821569672,0
0,1,1,1,1,32,1,3.157790985,3.163908942,0
0,1,1,0,12,31,10,3.093998457,3.16863993,0
1,1,0,1,1,32,1,1.83421028,1.775864669,0
0,1,0,1,1,34,1,2.315428409,2.214283913,0
1,1,0,1,1,24,1,0.29270432,0,1
1,1,0,1,1,24,1,1.596061583,1.798016548,1
0,0,1,1,1,31,1,0.887009076,0.747967431,0
1,1,0,1,6,28,6,1.211429049,1.660090945,1
1,1,1,1,1,27,1,1.040658011,0.736265159,1
1,1,0,1,1,29,1,1.818970662,1.383662892,1
0,1,0,1,12,35,11,2.468044101,2.422942865,0
0,1,0,1,1,27,1,2.738579094,2.772005114,0
1,1,1,1,12,26,12,1.682917172,1.639654964,0
1,1,1,1,12,31,12,3.139326391,3.023193675,0
1,0,0,1,1,29,1,1.499778514,1.198208655,1
0,1,1,1,6,31,6,2.204859353,2.205907479,0
1,1,0,1,1,32,1,0.883247495,0.215302405,1
0,1,0,1,1,26,1,0,0.404551449,1
0,1,0,1,1,27,1,1.163928708,1.266647888,0
0,1,1,1,1,27,1,3.410351243,3.418540443,0
0,1,0,0,1,27,1,1.872181648,1.907196471,1
0,1,1,1,1,28,1,0.752628748,0.660480809,1
1,1,0,0,12,27,12,2.162513056,2.177030031,0
0,0,1,0,1,29,1,1.824921764,1.831360675,0
0,0,1,1,1,18,1,0.723202637,0,1
1,1,1,1,12,33,11,1.597109512,1.528335423,0
0,1,1,1,6,31,6,2.687575293,2.638182841,0
1,1,1,1,1,29,1,1.737820373,0.316507105,1
1,1,0,1,1,32,1,3.178283893,3.222057166,0
1,1,1,0,1,30,1,1.708303003,1.740906463,0
1,1,0,0,1,25,1,2.13153182,2.10923635,1
1,1,1,1,12,32,12,0.661863828,0.60052724,0
0,1,1,1,12,33,12,1.912690416,1.692923319,0
1,0,0,1,1,28,1,2.166936374,1.64886811,1
1,1,0,1,6,29,6,0.89078619,1.007506412,0
1,1,0,1,1,29,1,1.186364179,0.539142782,1
1,1,1,1,6,27,2,1.711690313,1.736338807,0
1,1,0,1,12,26,12,3.032079891,3.016951275,0
1,1,0,1,1,25,1,1.811482087,0.91065532,1
0,1,0,1,1,30,1,1.702185785,1.657073876,0
1,1,1,1,1,27,1,1.973240754,1.386468965,1
1,1,1,1,12,30,12,0.915357437,0.853282385,0
1,1,1,1,1,28,1,0.665323871,0.78199151,0
1,1,0,1,1,27,1,2.58760033,2.641097503,0
1,1,0,1,1,31,1,2.538651837,2.689607506,0
1,1,1,1,1,28,1,1.718573382,1.463206808,1
1,1,1,1,12,31,8,0.661583848,0.547395058,0
1,1,1,1,6,28,4,1.903706147,1.725675229,0
1,0,1,1,1,30,1,0.822965438,1.272483456,1
1,1,1,0,6,28,6,2.545585455,2.162581767,1
1,1,1,1,12,32,11,3.142518588,3.057465177,0
0,1,1,1,12,32,12,2.972269487,2.981589938,0
1,1,0,1,1,26,1,0.684073362,0,1
1,1,1,1,6,35,6,1.66807246,1.665072747,0
0,1,0,0,1,27,1,2.083984658,2.078189485,0
0,1,0,1,1,31,1,1.288171159,1.087596628,0
1,1,1,1,6,29,5,2.816223571,2.705200012,0
1,0,1,1,1,26,1,1.457389904,1.540268938,1
0,1,0,0,1,33,1,1.128912053,0.999732789,0
0,1,0,0,1,31,1,4.031192232,3.950288905,0
1,1,1,1,1,30,1,4.261914504,4.40213273,0
0,1,0,1,1,30,1,0.693015218,0.816501171,0
0,0,0,1,6,26,3,1.891593496,2.01324381,0
1,1,1,1,6,32,6,1.092484056,1.105216782,0
1,1,1,1,1,30,1,1.656864887,1.714155622,0
1,1,1,1,1,28,1,0.078058872,0,1
0,1,1,1,1,24,1,1.72373129,0.514610119,1
0,1,0,0,1,25,1,1.498899367,1.481244982,1
1,1,0,1,1,30,1,0.44926877,0.373509627,0
0,1,0,1,1,28,1,1.47627436,1.483000233,1
1,1,0,0,12,36,12,2.439896299,2.323958399,0
1,0,1,1,1,29,1,2.732376284,2.618269416,0
1,1,0,0,1,32,1,1.750247888,1.361334737,1
1,1,0,1,1,35,1,2.06295467,1.982884369,0
0,1,0,1,1,25,1,2.22580531,1.268917501,1
1,1,1,1,12,25,9,1.060014424,1.004836036,0
0,1,1,1,6,29,6,6.023668476,6.14678288,0
1,1,0,1,1,25,1,1.133005985,0.432477806,1
1,1,1,1,1,29,1,2.618362838,2.505065472,0
1,0,1,1,6,29,6,1.681079326,1.688294002,0
1,1,1,1,6,29,5,1.644960542,1.775273432,0
1,1,1,1,6,27,6,0.260200828,0,1
0,1,0,1,1,30,1,2.788254603,3.004995549,0
0,1,0,1,1,31,1,0.940343766,0.83844994,0
1,1,1,1,6,29,6,0.663371896,0.446542724,0
1,1,1,1,1,31,1,1.141421164,1.082992409,0
0,1,1,1,6,29,6,1.025029334,1.110048325,0
1,1,0,0,12,35,12,0.569392496,0.57470169,0
1,1,1,1,1,28,1,0.708483202,0.060509045,1
1,1,0,1,1,20,1,2.150481317,1.864234975,1
0,1,1,1,12,33,12,0.931660398,0.816007396,0
0,1,0,1,6,30,5,2.058566095,2.240843423,0
1,1,0,1,12,34,8,2.558220631,2.464863279,0
1,1,0,1,1,34,1,0.810037061,0.762466591,0
0,0,0,1,1,36,1,1.974636616,2.043980765,0
0,1,1,0,1,23,1,0.494508089,0.221567365,1
0,0,0,1,1,29,1,1.186892386,1.18567584,0
0,1,1,1,1,28,1,2.027720991,1.396989731,1
0,1,1,0,12,29,12,1.701968916,1.703918329,1
1,1,0,0,1,30,1,1.984152215,1.878574216,0
0,1,0,1,6,30,6,1.191834443,1.202961433,0
1,1,1,0,1,26,1,1.84218144,2.015905422,0
0,1,0,1,6,28,6,2.575718496,2.525402708,0
1,1,1,1,6,29,6,0,0,0
0,1,1,1,12,28,7,2.453571637,2.402001096,0
1,0,0,1,1,30,1,3.720360512,3.669322131,0
0,1,1,1,12,31,11,2.953260149,3.117799619,0
1,1,0,0,1,30,1,1.427958205,1.022832838,1
0,1,1,1,1,33,1,4.005793199,4.047106411,0
0,1,0,1,6,27,6,1.810878782,1.894011516,0
1,0,1,1,1,31,1,2.116186601,0.616700977,1
0,1,1,1,12,29,11,1.091918223,1.051077954,0
1,1,0,1,6,27,6,4.082422664,4.156916165,0
1,1,0,1,1,31,1,3.75411252,3.834828086,0
0,1,0,1,1,30,1,1.994393125,1.597328604,1
0,1,0,1,1,24,1,1.620418345,0.930484141,1
0,1,0,0,12,33,12,2.201141478,2.19085147,0
1,1,0,0,6,24,6,2.872275935,2.998211161,0
0,0,0,1,6,27,5,1.475159284,0.571845193,1
1,1,1,1,12,31,10,0.76112058,0.80131923,0
1,1,1,1,12,29,12,2.482598386,2.452208895,0
0,1,0,1,1,33,1,2.919893516,2.906842289,0
1,1,1,1,12,30,12,1.480992511,1.4180657,0
0,1,0,1,12,33,11,0.213185903,0.099014799,0
1,1,1,1,6,27,5,0.47851738,0.335279887,0
0,1,1,1,12,34,12,2.923285205,2.851754481,0
1,1,0,1,6,30,6,3.188936004,3.204417701,0
1,0,1,1,6,28,6,1.704444784,1.670306429,0
0,1,1,1,12,29,12,2.348167458,2.323454674,0
1,1,1,1,12,28,12,3.631744079,3.788843395,0
1,1,1,1,12,25,12,1.445147519,1.582003387,0
1,1,0,1,1,31,1,1.585225326,1.539995124,0
0,1,1,0,6,25,6,2.487524072,2.30958783,0
0,1,1,1,1,31,1,1.777908569,1.331818472,1
1,1,0,1,6,34,6,2.85047642,3.036212558,0
0,1,1,1,12,26,12,3.34223421,3.30230416,0
1,1,0,1,12,28,9,2.982475936,2.85847777,0
0,1,1,0,12,33,12,2.174766982,2.083715386,0
0,1,0,0,1,25,1,1.912127924,2.028011326,0
1,0,0,1,1,27,1,2.421928863,1.89623075,1
0,1,1,1,6,29,5,0.645078552,0.529971649,0
1,1,0,1,1,31,1,1.798604335,1.90737747,0
1,0,1,1,6,35,6,3.751005062,3.659413844,0
0,0,0,1,1,25,1,1.381369601,1.302034708,1
0,0,0,1,1,25,1,1.440342495,0.807316861,1
0,0,0,1,1,29,1,1.949131648,2.06667263,0
0,1,0,1,6,33,4,5.421897708,5.458294656,0
1,1,0,1,1,28,1,2.626057464,2.646600086,0
0,1,1,1,12,28,12,1.016788514,0.928446703,0
1,0,1,1,12,30,11,2.75236757,2.77794355,0
1,1,0,1,6,32,6,1.281128154,1.535346413,0
0,1,1,0,12,30,11,3.576839547,3.613823188,0
0,1,0,1,1,30,1,2.060353725,1.932019244,0
1,1,0,1,6,30,6,1.072125953,1.117143619,0
0,1,0,1,6,28,6,0.55519358,0.896420746,0
1,1,1,1,12,30,7,0.667355628,0.662642598,0
0,1,1,1,12,31,12,3.007830165,3.106215621,0
0,1,0,1,6,32,6,1.523175502,1.640126583,0
0,0,1,1,1,23,1,3.432550435,3.359159637,0
1,1,1,1,12,32,12,1.469406131,1.537554701,0
0,1,1,1,1,25,1,2.565371054,2.591423236,0
0,1,0,1,1,29,1,1.035399321,0.328367305,1
0,1,1,1,1,29,1,0,0,1
1,1,1,1,1,29,1,2.487606777,2.622217013,0
1,1,1,1,12,32,11,1.830056233,1.761358118,0
1,1,1,1,12,25,12,0.01471,0.03799483,0
1,0,0,1,1,24,1,0.496239351,0,1
0,1,1,1,12,32,12,2.024992267,2.0601207,0
1,1,0,1,6,33,6,1.821089083,1.854936685,0
1,1,1,1,1,26,1,1.019927787,0.912406558,0
1,1,1,1,12,25,12,0.26483519,0.362863259,0
0,0,1,1,6,29,6,1.858131387,1.95387344,0
0,1,1,1,6,26,6,4.777896777,4.714157781,0
1,1,0,1,1,32,1,0.880350055,0,1
0,1,1,1,12,29,12,3.653327363,3.539171261,0
0,1,1,1,12,29,12,3.233590545,3.282858742,0
0,0,0,0,1,31,1,1.600144056,1.554008321,0
1,1,0,1,1,32,1,2.23134501,2.267857737,0
1,1,0,1,1,29,1,2.672210984,2.592439694,0
1,1,1,1,1,31,1,1.565315071,1.504996715,0
0,1,0,1,1,30,1,1.639539274,1.769222665,0
1,1,0,1,12,37,11,1.52042613,1.411045951,0
0,1,1,1,12,32,11,0.784570689,0.758408021,0
1,1,0,1,1,24,1,1.340312098,0.570750609,1
1,1,0,1,6,31,5,2.823535448,2.796609275,0
1,1,0,1,1,30,1,1.18863696,1.219689324,0
0,1,0,1,6,30,5,1.936667378,0.55811061,1
1,1,1,1,1,24,1,0.729994637,0.651353191,1
1,1,1,1,6,29,6,2.787126346,2.809694688,0
1,1,1,0,12,33,11,2.018338433,2.120496804,0
0,1,0,1,12,35,12,2.649924727,2.40197055,0
1,1,0,0,6,37,6,2.083560262,2.300603512,0
0,0,0,1,1,33,1,1.76887582,1.188981115,1
1,1,0,1,12,30,12,0.749328709,0.756359312,0
0,1,0,1,1,29,1,2.85105846,2.843732678,0
0,1,1,1,1,28,1,1.628011462,1.749525397,0
0,1,0,1,1,25,1,1.90056824,1.977207418,0
1,1,0,1,6,27,6,1.028343687,0.968246226,0
1,1,1,1,1,26,1,1.178913655,1.081341839,0
0,0,0,1,1,27,1,2.092724889,2.169277011,0
1,1,0,1,1,27,1,2.724068813,2.786146313,0
1,0,0,1,1,30,1,2.153765542,1.513633085,1
1,0,1,1,12,31,9,3.404092328,3.494776303,0
0,1,0,1,6,28,6,1.739425435,1.633740318,0
1,0,1,1,12,28,12,2.392317473,2.463618104,0
0,1,1,1,12,27,12,1.036353415,0.951606026,0
1,1,0,1,1,21,1,1.681778687,1.195885054,1
1,1,0,1,6,31,6,1.655819779,1.672477562,0
1,0,0,1,1,26,1,1.627448838,1.752400369,0
0,1,0,1,1,29,1,1.632646556,1.988689848,1
0,1,0,1,1,27,1,1.131392367,1.112276027,0
0,1,0,1,12,30,10,3.519716471,3.548916304,0
0,1,0,1,1,20,1,2.098279528,2.355221407,1
1,1,1,0,6,30,3,1.780167631,1.553269761,0
1,1,0,1,1,31,1,2.840795598,2.683249258,0
0,0,1,0,1,23,1,0.673475371,0.609599849,1
0,1,0,1,1,28,1,0.522408078,0,1
1,0,1,0,12,31,10,1.963922015,2.0929511,0
1,1,0,1,6,34,6,3.421098739,3.365469843,0
1,1,0,0,12,31,12,2.357873103,2.44763552,0
1,1,0,1,1,30,1,3.815563957,3.853970732,0
0,0,1,1,1,27,1,2.629938368,2.553711004,0
0,1,0,1,1,28,1,1.886127557,1.062713107,1
1,1,1,0,6,28,6,1.367693467,0.110711743,1
1,0,0,1,1,28,1,1.161804645,0.846093569,1
1,1,0,1,1,28,1,1.24694975,1.245404972,0
1,1,0,1,12,31,12,0.608938259,0.621908111,0
0,1,1,1,6,33,6,1.155155984,1.207464709,0
0,1,0,1,1,26,1,3.512815238,3.312015193,0
1,1,0,1,12,32,11,0.699748581,0.686620487,0
0,1,1,1,1,30,1,1.003918118,1.085472972,0
1,1,1,1,1,33,1,3.611021644,3.578144432,0
1,1,1,1,1,33,1,1.67487195,1.593046782,0
0,1,1,1,12,24,12,3.007695772,2.968197377,0
0,0,1,1,6,32,6,1.357647256,1.351833921,0
0,1,0,1,1,29,1,1.995254928,1.734339633,0
1,0,1,1,1,30,1,1.763358596,1.772754455,0
0,1,0,1,1,25,1,1.587315218,1.604880771,1
0,1,1,1,1,29,1,1.076583019,0.967959718,0
1,0,1,1,1,33,1,0.408581208,0.271664075,0
1,1,0,1,1,32,1,1.884685002,1.969209535,0
0,1,0,1,1,25,1,1.639666498,1.541532393,0
1,1,1,1,12,30,12,0,0.046869991,0
0,1,0,1,6,29,6,0.750778879,0.723710992,0
0,1,0,1,1,33,1,1.01848121,1.136936055,0
1,0,1,1,6,25,3,1.729002062,1.203987189,1
0,0,1,1,6,29,6,1.972986127,1.938463938,0
0,1,0,1,1,30,1,2.427255235,1.909613227,1
1,1,0,1,1,32,1,1.899661556,1.964296618,0
0,1,0,1,1,33,1,0.653271777,0.756080774,0
0,1,1,1,1,22,1,2.314966884,1.42057628,1
1,1,0,1,1,26,1,1.112314847,1.151494038,0
1,0,0,1,1,20,1,2.484111399,2.573158715,0
0,1,0,1,1,30,1,1.663033597,1.75030128,0
0,1,0,1,1,28,1,2.168936074,2.234383478,0
0,1,1,0,12,25,12,2.052248208,2.033183112,0
1,1,0,1,1,29,1,0.618498871,0.714595538,0
1,0,1,1,1,27,1,0.372201155,0.413586047,0
1,1,0,1,1,29,1,0,0,1
0,0,0,1,1,29,1,1.597488042,1.614012376,0
0,1,1,0,1,28,1,2.722991442,2.716432738,0
1,1,0,1,1,27,1,2.322132455,1.838435581,1
0,1,0,1,1,29,1,1.991406406,1.984092222,0
1,1,1,1,1,29,1,1.430764883,0.331251276,1
1,1,1,1,1,31,1,1.285426771,1.338844114,0
1,0,1,1,1,27,1,1.548783918,1.622759211,0
1,1,0,1,1,28,1,3.046662981,3.024839956,0
1,1,1,0,6,27,6,1.895460756,1.722014715,0
0,1,0,1,6,34,6,1.178981602,1.324439877,0
1,1,1,1,1,36,1,2.26930398,2.355620918,0
0,0,0,1,1,29,1,0,0,1
1,1,1,1,12,38,12,2.288493321,2.415397719,0
0,1,1,1,12,32,11,1.889913099,2.025784911,0
1,1,1,1,1,34,1,2.237812407,2.157834969,0
0,1,1,1,1,34,1,2.669548952,2.717661872,0
0,1,1,1,1,26,1,1.498636243,0.974719046,1
0,1,1,1,1,29,1,2.243814413,1.792119969,1
1,1,0,1,1,34,1,3.909420567,3.829655833,0
0,0,1,1,6,31,6,4.333893902,4.418045833,0
0,1,1,1,1,23,1,3.188502102,2.644840243,1
0,1,1,1,1,21,1,1.258921776,0.314097735,1
1,1,0,1,1,30,1,3.243459113,3.351649629,0
0,1,0,1,1,33,1,0.947035464,0.980007664,0
0,1,1,0,6,24,6,1.879379723,1.889983738,0
1,1,0,1,1,28,1,2.656633669,2.865542558,0
1,1,1,1,6,32,6,3.031152266,2.997286915,0
1,1,0,1,12,31,12,2.276956145,2.127820853,0
1,1,0,1,1,32,1,1.509840077,1.616844815,0
1,1,1,1,6,32,4,0.769139139,0.780577767,0
0,1,0,1,1,28,1,2.310061918,2.265327799,0
0,1,0,1,1,31,1,2.079409506,1.764481331,1
1,1,0,0,12,31,12,2.377820952,2.437695133,0
0,0,0,1,6,32,6,0,0,0
0,1,0,1,12,31,12,0.403569519,0.34506062,0
0,1,1,1,12,32,10,2.010863717,2.182067965,0
1,0,1,1,1,29,1,2.444695186,2.415605365,0
1,1,1,1,1,31,1,2.619506,2.668991336,0
0,0,1,1,6,25,6,4.445953983,4.447589729,0
0,1,0,0,6,29,6,1.710436185,1.689398079,0
0,1,0,1,1,35,1,1.977995702,1.876700652,1
1,1,1,0,12,32,12,1.42630457,1.267701366,0
1,0,1,1,12,31,12,2.911785628,2.783331682,0
1,1,0,1,1,31,1,1.28655393,1.120477248,0
0,1,0,1,6,23,6,1.114606507,0.505321556,1
0,1,1,1,6,31,6,0.15313909,0.225879884,0
0,1,1,1,1,29,1,0.348909296,0,1
0,1,0,1,1,33,1,1.08385874,1.146818903,0
1,1,1,1,1,29,1,1.872952193,1.877287963,0
1,1,1,1,12,37,12,2.262742806,2.20296965,0
0,1,0,1,1,23,1,1.591830518,1.381279065,1
1,1,1,1,1,37,1,2.009047329,1.941513175,0
0,1,0,0,1,25,1,1.823102067,1.6722513,0
0,1,0,0,12,28,9,2.35276879,2.336942237,0
1,1,0,0,1,28,1,3.310725951,3.319216565,0
1,1,1,1,6,28,6,2.446000612,2.46300167,0
1,1,0,1,6,30,6,2.313525389,2.325036015,0
0,1,1,1,12,27,12,1.447522082,1.676092327,0
1,1,0,1,1,23,1,0,0,1
0,1,1,1,1,32,1,3.329656149,3.326566081,0
0,1,0,1,6,32,6,0.893409457,0.752353777,0
1,0,1,0,1,36,1,0.840222314,0.568063056,0
1,1,1,1,6,31,6,2.514545552,2.554717816,0
1,1,0,1,1,29,1,2.764181285,2.681738659,0
0,1,0,1,1,31,1,3.33603344,3.362439323,0
1,1,0,1,12,32,12,2.020413494,2.051600115,0
0,1,1,1,12,28,10,3.018430528,3.064550947,0
0,1,1,1,1,32,1,0,0.0617865,0
0,1,1,1,12,34,12,3.266245995,3.207537075,0
1,1,0,1,1,34,1,2.870320259,2.923064648,0
0,0,0,1,1,30,1,0,0,1
0,1,1,0,1,27,1,1.016989707,0.759688413,1
0,0,1,1,12,25,11,2.572186386,1.326487873,1
1,1,0,1,1,28,1,2.152867098,1.739606979,1
1,1,1,1,1,27,1,2.109056675,2.120397559,0
1,1,0,1,1,29,1,0.751450088,0.812234965,0
1,1,1,1,1,32,1,1.183159904,0.088125023,1
1,1,0,1,1,29,1,0.390803846,0.38389228,0
1,1,1,1,1,28,1,2.341829944,1.836450986,1
1,1,1,1,12,26,11,1.763521004,0.972287441,1
1,1,0,1,1,31,1,1.045724952,1.167138282,0
1,1,0,1,12,27,6,0.936081865,0.993955999,0
0,1,1,1,6,34,6,2.420768488,2.234409949,0
0,1,1,1,12,34,11,3.381308652,3.221931114,0
0,1,1,1,1,31,1,3.582057212,3.391811403,0
0,0,0,1,6,32,4,2.226881511,2.257186447,0
0,1,1,1,1,29,1,0.70546751,0.387104013,1
0,0,0,1,12,28,10,2.558573366,2.520852499,0
0,1,0,1,1,24,1,0.769512345,0,1
0,1,0,1,1,27,1,1.30842333,0.647128406,1
1,1,0,1,6,24,6,1.27256977,0.686481592,1
0,1,0,1,1,25,1,0.456523534,0,1
1,1,1,1,12,24,12,2.078897502,2.091884522,0
0,1,0,1,1,31,1,1.255104685,1.879310969,1
1,1,1,1,12,30,12,3.198597454,3.161645073,0
1,1,0,1,1,25,1,0.918524838,0.325671452,1
1,1,1,1,1,30,1,1.883777103,1.204143224,1
0,1,1,1,1,34,1,2.970614895,2.949154115,0
1,1,1,1,6,31,4,3.008667578,3.015797544,0
1,1,0,1,12,27,12,3.15463746,3.113180005,0
0,1,0,1,1,28,1,1.210868093,0.605847953,1
1,0,1,1,1,32,1,2.036742844,2.249659163,0
0,1,1,1,12,26,11,3.09198846,3.083479623,0
0,1,1,1,1,28,1,2.624156861,2.497496621,0
0,1,1,1,12,28,11,1.163726018,0.971589455,0
1,1,0,1,1,29,1,2.27382024,2.349721272,0
0,1,0,1,1,29,1,2.470408691,2.495465482,0
1,1,1,1,1,26,1,2.050436829,2.00211874,1
1,1,1,1,6,30,5,3.105520099,3.203485308,0
0,1,0,0,12,33,9,2.783490879,2.806008818,0
1,1,1,1,12,26,12,1.74690147,1.075902161,1
1,1,1,1,12,33,9,2.313957633,1.850307704,1
0,1,0,1,6,25,6,1.743185752,1.159839488,1
1,1,0,1,1,29,1,1.605178132,0.665333912,1
0,1,1,1,12,35,11,2.772171532,2.919412905,0
0,1,1,1,6,32,6,2.506052968,2.532039591,0
1,1,0,0,1,25,1,0.831225207,0.686525173,1
1,1,1,0,6,28,4,1.656996859,1.597766274,0
0,1,1,1,1,27,1,1.781119982,1.493543462,1
0,1,0,1,1,29,1,1.616568523,1.737772795,0
0,1,1,1,12,26,12,2.468191012,2.647495317,0
1,1,0,1,1,29,1,2.591421229,2.624385893,0
0,1,1,1,6,38,6,3.354540559,3.207608852,0
0,1,1,1,12,27,12,2.663320617,2.61680788,0
0,1,1,1,1,32,1,2.538824006,2.539267764,0
0,1,1,0,12,31,12,0.611742556,0.552637899,0
1,1,0,1,1,28,1,3.021558075,3.241357273,1
1,1,0,1,1,28,1,1.222762555,0.612762658,1
1,1,1,1,12,26,12,0,0,0
0,0,1,1,6,32,4,0.834156164,0.901205284,0
0,1,0,1,1,33,1,1.957221588,2.086496072,0
0,1,0,1,1,27,1,0.523116786,0.616271725,0
0,1,1,1,12,29,10,3.529887188,3.546905867,0
0,1,1,1,1,27,1,1.853296455,1.271541178,1
1,1,0,1,1,27,1,0.516201047,0,1
1,1,0,0,1,32,1,2.272122793,2.487435953,0
0,1,0,1,1,27,1,2.880316869,3.257236244,0
1,1,0,1,1,30,1,2.806037607,2.944609884,0
0,1,1,1,12,32,12,1.172737186,1.119296893,0
1,1,1,1,1,25,1,2.852073612,2.878882967,0
0,0,0,1,1,33,1,3.033531762,3.249252967,0
0,1,1,1,6,27,6,2.984066567,2.971847472,0
0,1,1,1,1,34,1,1.674653471,1.459455253,1
1,1,0,1,6,36,5,3.697440678,3.880265164,0
0,1,0,1,1,31,1,1.903903585,1.285870477,1
0,1,1,1,1,30,1,2.570381551,2.576688345,0
